,tick,exchange,country_name,currency,sector,industry,fulltime_employees
173,AVM.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
174,H12.SI,SES,Singapore,SGD,Consumer Cyclical,Lodging,431
175,G20.SI,SES,Singapore,SGD,Industrials,Electrical Equipment & Parts,"7,480"
176,XZL.SI,SES,Singapore,USD,Real Estate,REIT—Hotel & Motel,
177,CLN.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,172
178,F03.SI,SES,Singapore,SGD,Consumer Defensive,Beverages—Non-Alcoholic,
179,BMGU.SI,SES,Singapore,SGD,Real Estate,REIT—Retail,
180,L03.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,
181,I07.SI,SES,Singapore,SGD,Industrials,Engineering & Construction,"1,052"
182,T6I.SI,SES,Singapore,SGD,Consumer Cyclical,Luxury Goods,
183,B58.SI,SES,Singapore,SGD,Consumer Cyclical,Resorts & Casinos,"8,200"
184,B73.SI,SES,Singapore,SGD,Financial Services,Asset Management,
185,S35.SI,SES,Singapore,SGD,Financial Services,Credit Services,158
186,5WE.SI,SES,Singapore,SGD,Utilities,Utilities—Regulated Water,
187,TCU.SI,SES,Singapore,SGD,Financial Services,Financial Data & Stock Exchanges,176
188,544.SI,SES,Singapore,SGD,Technology,Information Technology Services,"1,315"
189,T13.SI,SES,Singapore,SGD,Energy,Oil & Gas E&P,
190,S7OU.SI,SES,Singapore,SGD,Communication Services,Entertainment,
191,CEDU.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
192,OAJ.SI,SES,Malaysia,SGD,Basic Materials,Steel,298
193,BDF.SI,SES,Singapore,SGD,Technology,Electronics & Computer Distribution,700
194,BN2.SI,SES,Hong Kong,SGD,Technology,Semiconductors,
195,573.SI,SES,Singapore,SGD,Technology,Electronics & Computer Distribution,271
196,A30.SI,SES,Singapore,SGD,Real Estate,Real Estate Services,
197,DM0.SI,SES,Singapore,SGD,Consumer Cyclical,Packaging & Containers,
198,U09.SI,SES,Singapore,SGD,Industrials,Building Products & Equipment,
199,528.SI,SES,Singapore,SGD,Consumer Cyclical,Luxury Goods,
200,C33.SI,SES,Singapore,SGD,Real Estate,Real Estate—Development,
201,F13.SI,SES,Singapore,SGD,Industrials,Specialty Industrial Machinery,
