,tick,exchange,country_name,currency,sector,industry,fulltime_employees
555,CF-PA.TO,Toronto,Canada,CAD,Financial Services,Capital Markets,"2,510"
556,BIR-PC.TO,Toronto,Canada,CAD,,,205
557,TKO.TO,Toronto,Georgia,CAD,Basic Materials,Copper,
558,ABCT.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto Parts,
559,SBB.TO,Toronto,Canada,CAD,Basic Materials,Gold,22
560,CEU.TO,Toronto,Canada,CAD,Energy,Oil & Gas Equipment & Services,"1,609"
561,IBAT.CN,Canadian,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
562,CPLF.TO,Toronto,Canada,CAD,Technology,Software—Infrastructure,350
563,GLO.TO,Toronto,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
564,EVT.TO,Toronto,Canada,CAD,,,
565,EXE.TO,Toronto,Canada,CAD,Healthcare,Medical Care Facilities,"23,500"
566,APR-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Specialty,
567,CMMC.TO,Toronto,Canada,CAD,Basic Materials,Copper,
568,VXTR.V,TSXV,Canada,CAD,Technology,Software—Application,
569,FL.V,TSXV,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
570,LI.V,TSXV,Georgia,CAD,Basic Materials,Other Industrial Metals & Mining,
571,JOSE.TO,Toronto,Georgia,CAD,Basic Materials,Other Industrial Metals & Mining,
572,WEF.TO,Toronto,Georgia,CAD,Basic Materials,Lumber & Wood Production,"2,051"
573,ESI.TO,Toronto,Canada,CAD,Energy,Oil & Gas Drilling,
574,FCU.TO,Toronto,Canada,CAD,Energy,Uranium,11
575,AMC.V,TSXV,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
576,APY.TO,Toronto,United Kingdom,CAD,Basic Materials,Coking Coal,9
577,TNT-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Office,
578,RSI.TO,Toronto,Canada,CAD,Consumer Defensive,Confectioners,"1,303"
579,DBM.TO,Toronto,Canada,CAD,Basic Materials,Building Materials,
580,MRE.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto Parts,"16,000"
581,DTOL.TO,Toronto,Canada,CAD,Consumer Defensive,Education & Training Services,"1,000"
582,ALC.TO,Toronto,Canada,CAD,Industrials,Marine Shipping,"1,600"
583,GUD.TO,Toronto,Canada,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,679
584,CXB.TO,Toronto,Canada,CAD,Basic Materials,Gold,
585,EINC.TO,Toronto,Canada,CAD,Consumer Cyclical,Auto & Truck Dealerships,754
586,FOM.V,TSXV,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,
587,AW-UN.TO,Toronto,Canada,CAD,Consumer Cyclical,Restaurants,
588,MOZ.TO,Toronto,Canada,CAD,Basic Materials,Gold,14
589,ODV.V,TSXV,Canada,CAD,Basic Materials,Gold,
590,NSR.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
591,NUAG.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,
592,NGEX.V,TSXV,Georgia,CAD,Basic Materials,Other Industrial Metals & Mining,
593,PBL.TO,Toronto,Canada,CAD,Consumer Cyclical,Gambling,"1,776"
594,AI.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,
595,OGI.TO,Toronto,Canada,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,693
596,AIM-PC.TO,Toronto,Canada,CAD,Industrials,Specialty Business Services,18
597,CHR.TO,Toronto,Canada,CAD,Industrials,Airports & Air Services,"4,175"
598,AAWH-U.CN,Canadian,United States,USD,Healthcare,Drug Manufacturers—Specialty & Generic,"1,400"
599,HRX.TO,Toronto,Canada,CAD,Industrials,Aerospace & Defense,"2,100"
600,LGT-B.TO,Toronto,Canada,CAD,Industrials,Marine Shipping,"2,700"
601,IFOS.V,TSXV,United States,CAD,Basic Materials,Agricultural Inputs,308
602,FFNT.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,380
603,CUP-U.TO,Toronto,Cayman Islands,USD,Utilities,Utilities—Regulated Electric,239
604,MAL.TO,Toronto,Canada,CAD,Industrials,Aerospace & Defense,"3,400"
605,CSW-A.TO,Toronto,Canada,CAD,Consumer Defensive,Beverages—Wineries & Distilleries,
606,CSW-B.TO,Toronto,Canada,CAD,Consumer Defensive,Beverages—Wineries & Distilleries,
607,TAL.V,TSXV,United States,CAD,Energy,Oil & Gas E&P,68
608,III.TO,Toronto,Canada,CAD,Basic Materials,Copper,
609,DSV.V,TSXV,Canada,CAD,Basic Materials,Silver,
610,GRA.TO,Toronto,Canada,CAD,Basic Materials,Chemicals,
611,GCM.TO,Toronto,Canada,CAD,Basic Materials,Other Precious Metals & Mining,"1,803"
612,MRD.TO,Toronto,Canada,CAD,Real Estate,Real Estate—Development,126
613,AGF-B.TO,Toronto,Canada,CAD,Financial Services,Asset Management,618
614,NEO.TO,Toronto,Canada,CAD,Basic Materials,Specialty Chemicals,"1,815"
615,NOA.TO,Toronto,Canada,CAD,Energy,Oil & Gas Equipment & Services,196
616,TLO.TO,Toronto,Canada,CAD,Basic Materials,Other Industrial Metals & Mining,35
617,ITE.TO,Toronto,United Kingdom,CAD,Energy,Oil & Gas E&P,20
618,MKP.TO,Toronto,Canada,CAD,Financial Services,Mortgage Finance,124
619,ISO.V,TSXV,Canada,CAD,Energy,Uranium,
620,ABST.TO,Toronto,Canada,CAD,Technology,Software—Application,
621,CNE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,373
622,HZM.TO,Toronto,United Kingdom,CAD,Basic Materials,Other Industrial Metals & Mining,37
623,KEC.TO,Toronto,Canada,CAD,Energy,Oil & Gas Refining & Marketing,24
624,PLTH.CN,Canadian,United States,CAD,Healthcare,Drug Manufacturers—Specialty & Generic,380
625,EU.V,TSXV,Canada,CAD,Energy,Uranium,
626,WFC.TO,Toronto,Canada,CAD,Real Estate,Real Estate—Development,453
627,RPI-UN.TO,Toronto,Canada,CAD,Consumer Cyclical,Packaging & Containers,703
628,ORE.TO,Toronto,Canada,CAD,Basic Materials,Gold,72
629,ASE.CN,Canadian,Canada,CAD,Basic Materials,Gold,
630,WILD.TO,Toronto,Canada,CAD,Communication Services,Entertainment,531
631,PLZ-UN.TO,Toronto,Canada,CAD,Real Estate,REIT—Retail,
632,LXE.V,TSXV,Canada,CAD,Energy,Oil & Gas E&P,15
633,PNE.TO,Toronto,Canada,CAD,Energy,Oil & Gas E&P,
634,GOGR.TO,Toronto,Canada,CAD,Financial Services,Shell Companies,
635,OYL.V,TSXV,Canada,CAD,Energy,Oil & Gas E&P,
636,NTAR.CN,Canadian,Canada,CAD,,,
637,MMED.NE,NEO,United States,CAD,Healthcare,Biotechnology,22
